Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,10Hz,POJ-L,IPL-L,8.0,0.0488
iPDC,10Hz,POJ-L,M1-R,5.0,0.0195
iPDC,10Hz,POJ-R,M1-R,6.0,0.0273
iPDC,10Hz,POJ-R,SMA-L,8.0,0.0488
iPDC,10Hz,POJ-R,SPOC-L,8.0,0.0488
iPDC,10Hz,S1-L,V1-R,6.0,0.0273
iPDC,10Hz,S1-R,V3-L,7.0,0.0371
iPDC,10Hz,SMA-L,IPL-L,4.0,0.0137
iPDC,10Hz,SMA-L,PMd-L,7.0,0.0371
iPDC,10Hz,SMA-R,IPL-R,1.0,0.0039
iPDC,10Hz,SMA-R,PMv-R,8.0,0.0488
iPDC,10Hz,SPL-R,SPOC-R,3.0,0.0098
iPDC,10Hz,SPOC-L,FEF-L,3.0,0.0098
iPDC,10Hz,STS-L,PMv-L,6.0,0.0273
iPDC,10Hz,STS-L,SPL-L,2.0,0.0059
iPDC,10Hz,STS-R,PMd-L,2.0,0.0059
iPDC,10Hz,STS-R,PMv-L,5.0,0.0195
iPDC,10Hz,STS-R,V3-L,8.0,0.0488
iPDC,10Hz,V1-L,M1-R,6.0,0.0273
iPDC,10Hz,V1-L,POJ-L,6.0,0.0273
iPDC,10Hz,V1-R,SPL-R,8.0,0.0488
iPDC,10Hz,V3-L,AG-L,7.0,0.0371
iPDC,10Hz,V3-L,AG-R,7.0,0.0371
iPDC,10Hz,V3-L,IPL-L,8.0,0.0488
iPDC,10Hz,V3-L,PMv-L,3.0,0.0098
iPDC,10Hz,V3-L,VIP-R,7.0,0.0371
iPDC,10Hz,V3-R,PMv-R,5.0,0.0195
iPDC,10Hz,VIP-L,IPL-L,7.0,0.0371
iPDC,10Hz,VIP-R,AG-R,6.0,0.0273
iPDC,10Hz,VIP-R,SPL-L,7.0,0.0371
iPDC,10Hz,mIPS-L,POJ-L,7.0,0.0371
iPDC,10Hz,mIPS-L,SMA-L,7.0,0.0371
iPDC,10Hz,mIPS-R,S1-L,4.0,0.0137
iPDC,20Hz,AG-L,SPL-R,3.0,0.0098
iPDC,20Hz,AG-R,PMd-L,7.0,0.0371
iPDC,20Hz,AG-R,POJ-L,7.0,0.0371
iPDC,20Hz,FEF-L,M1-R,8.0,0.0488
iPDC,20Hz,FEF-L,SPL-L,8.0,0.0488
iPDC,20Hz,IPL-L,PMd-L,3.0,0.0098
iPDC,20Hz,IPL-L,S1-R,7.0,0.0371
iPDC,20Hz,IPL-R,PMv-R,8.0,0.0488
iPDC,20Hz,IPL-R,V1-R,7.0,0.0371
iPDC,20Hz,M1-L,IPL-L,0.0,0.002
iPDC,20Hz,M1-L,IPL-R,6.0,0.0273
iPDC,20Hz,M1-L,STS-R,7.0,0.0371
iPDC,20Hz,M1-R,IPL-L,3.0,0.0098
iPDC,20Hz,M1-R,SMA-R,1.0,0.0039
iPDC,20Hz,PMd-L,AG-R,7.0,0.0371
iPDC,20Hz,PMd-L,PMv-L,3.0,0.0098
iPDC,20Hz,PMd-L,SPL-L,7.0,0.0371
iPDC,20Hz,PMd-R,AG-L,7.0,0.0371
iPDC,20Hz,PMd-R,SPOC-L,8.0,0.0488
iPDC,20Hz,PMv-L,IPL-L,5.0,0.0195
iPDC,20Hz,PMv-L,S1-R,7.0,0.0371
iPDC,20Hz,PMv-R,mIPS-L,3.0,0.0098
iPDC,20Hz,POJ-L,M1-L,6.0,0.0273
iPDC,20Hz,POJ-L,S1-L,7.0,0.0371
iPDC,20Hz,POJ-R,V3-R,6.0,0.0273
iPDC,20Hz,S1-L,PMv-L,3.0,0.0098
iPDC,20Hz,S1-R,V3-L,4.0,0.0137
iPDC,20Hz,SMA-L,IPL-L,3.0,0.0098
iPDC,20Hz,SMA-L,SPL-R,5.0,0.0195
iPDC,20Hz,SMA-R,IPL-R,1.0,0.0039
iPDC,20Hz,SMA-R,V1-R,8.0,0.0488
iPDC,20Hz,SPL-R,IPL-R,8.0,0.0488
iPDC,20Hz,SPL-R,SPOC-R,0.0,0.002
iPDC,20Hz,SPL-R,STS-R,5.0,0.0195
iPDC,20Hz,SPOC-L,FEF-L,3.0,0.0098
iPDC,20Hz,SPOC-R,S1-L,6.0,0.0273
iPDC,20Hz,SPOC-R,STS-L,1.0,0.0039
iPDC,20Hz,STS-L,PMv-L,7.0,0.0371
iPDC,20Hz,STS-L,POJ-L,8.0,0.0488
iPDC,20Hz,STS-L,SPL-L,1.0,0.0039
iPDC,20Hz,STS-R,S1-L,8.0,0.0488
iPDC,20Hz,STS-R,V3-L,0.0,0.002
iPDC,20Hz,V1-R,PMv-R,6.0,0.0273
iPDC,20Hz,V1-R,SPL-R,3.0,0.0098
iPDC,20Hz,V3-L,AG-L,3.0,0.0098
iPDC,20Hz,V3-L,POJ-R,5.0,0.0195
iPDC,20Hz,V3-L,mIPS-L,5.0,0.0195
iPDC,20Hz,V3-R,STS-L,6.0,0.0273
iPDC,20Hz,VIP-R,AG-R,6.0,0.0273
iPDC,20Hz,mIPS-L,M1-L,5.0,0.0195
iPDC,20Hz,mIPS-L,PMv-R,8.0,0.0488
iPDC,20Hz,mIPS-L,POJ-L,4.0,0.0137
iPDC,20Hz,mIPS-R,S1-L,3.0,0.0098
iPDC,25Hz,FEF-L,M1-R,6.0,0.0273
iPDC,25Hz,FEF-L,SPL-L,7.0,0.0371
iPDC,25Hz,IPL-L,PMd-L,3.0,0.0098
iPDC,25Hz,IPL-R,PMv-R,7.0,0.0371
iPDC,25Hz,IPL-R,V1-R,7.0,0.0371
iPDC,25Hz,M1-L,IPL-L,2.0,0.0059
iPDC,25Hz,M1-L,IPL-R,7.0,0.0371
iPDC,25Hz,M1-L,M1-R,5.0,0.0195
iPDC,25Hz,M1-L,PMd-L,8.0,0.0488
iPDC,25Hz,M1-L,STS-R,2.0,0.0059
iPDC,25Hz,M1-R,IPL-L,3.0,0.0098
iPDC,25Hz,M1-R,SMA-R,6.0,0.0273
iPDC,25Hz,M1-R,STS-R,8.0,0.0488
iPDC,25Hz,PMd-L,AG-R,8.0,0.0488
iPDC,25Hz,PMd-L,IPL-R,7.0,0.0371
iPDC,25Hz,PMd-L,PMv-L,1.0,0.0039
iPDC,25Hz,PMd-L,SPL-L,7.0,0.0371
iPDC,25Hz,PMd-R,AG-L,7.0,0.0371
iPDC,25Hz,PMv-L,IPL-L,6.0,0.0273
iPDC,25Hz,PMv-L,S1-R,6.0,0.0273
iPDC,25Hz,PMv-R,SPL-R,8.0,0.0488
iPDC,25Hz,PMv-R,mIPS-L,6.0,0.0273
iPDC,25Hz,POJ-L,M1-L,3.0,0.0098
iPDC,25Hz,POJ-L,PMd-R,7.0,0.0371
iPDC,25Hz,POJ-L,S1-L,4.0,0.0137
iPDC,25Hz,POJ-L,STS-L,8.0,0.0488
iPDC,25Hz,POJ-R,V3-R,6.0,0.0273
iPDC,25Hz,S1-L,FEF-R,8.0,0.0488
iPDC,25Hz,S1-L,PMv-L,7.0,0.0371
iPDC,25Hz,S1-L,STS-R,7.0,0.0371
iPDC,25Hz,S1-R,POJ-R,8.0,0.0488
iPDC,25Hz,S1-R,SPOC-R,3.0,0.0098
iPDC,25Hz,S1-R,V3-L,1.0,0.0039
iPDC,25Hz,SMA-L,AG-R,6.0,0.0273
iPDC,25Hz,SMA-L,IPL-L,3.0,0.0098
iPDC,25Hz,SMA-L,SPL-R,6.0,0.0273
iPDC,25Hz,SMA-R,IPL-R,1.0,0.0039
iPDC,25Hz,SPL-R,SPOC-R,0.0,0.002
iPDC,25Hz,SPL-R,STS-L,8.0,0.0488
iPDC,25Hz,SPL-R,STS-R,1.0,0.0039
iPDC,25Hz,SPOC-L,FEF-L,3.0,0.0098
iPDC,25Hz,SPOC-L,IPL-L,7.0,0.0371
iPDC,25Hz,SPOC-R,STS-L,0.0,0.002
iPDC,25Hz,STS-L,POJ-L,8.0,0.0488
iPDC,25Hz,STS-L,SPL-L,0.0,0.002
iPDC,25Hz,STS-R,S1-L,8.0,0.0488
iPDC,25Hz,STS-R,V3-L,0.0,0.002
iPDC,25Hz,V1-L,mIPS-L,8.0,0.0488
iPDC,25Hz,V1-R,PMv-R,3.0,0.0098
iPDC,25Hz,V1-R,SPL-R,4.0,0.0137
iPDC,25Hz,V3-L,AG-L,0.0,0.002
iPDC,25Hz,V3-L,POJ-R,4.0,0.0137
iPDC,25Hz,V3-L,mIPS-L,2.0,0.0059
iPDC,25Hz,V3-R,SPOC-R,8.0,0.0488
iPDC,25Hz,V3-R,STS-L,8.0,0.0488
iPDC,25Hz,VIP-R,AG-R,7.0,0.0371
iPDC,25Hz,mIPS-L,M1-L,6.0,0.0273
iPDC,25Hz,mIPS-L,POJ-L,4.0,0.0137
iPDC,25Hz,mIPS-R,PMv-L,6.0,0.0273
iPDC,25Hz,mIPS-R,S1-L,4.0,0.0137
