Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,100Hz,V1-R,V3-L,5.0,0.0195
gPDC,100Hz,V3-L,AG-R,6.0,0.0273
gPDC,100Hz,V3-R,STS-R,7.0,0.0371
gPDC,100Hz,V3-R,mIPS-L,6.0,0.0273
gPDC,100Hz,VIP-L,S1-L,3.0,0.0098
gPDC,100Hz,VIP-R,M1-L,7.0,0.0371
gPDC,100Hz,VIP-R,STS-R,0.0,0.002
gPDC,100Hz,mIPS-L,S1-L,7.0,0.0371
gPDC,100Hz,mIPS-L,SMA-R,8.0,0.0488
gPDC,100Hz,mIPS-L,VIP-L,8.0,0.0488
gPDC,100Hz,mIPS-R,PMd-L,8.0,0.0488
gPDC,10Hz,AG-L,SPL-R,6.0,0.0273
gPDC,10Hz,AG-R,PMd-L,3.0,0.0098
gPDC,10Hz,AG-R,POJ-L,5.0,0.0195
gPDC,10Hz,AG-R,SMA-R,7.0,0.0371
gPDC,10Hz,AG-R,VIP-L,8.0,0.0488
gPDC,10Hz,FEF-L,V1-L,8.0,0.0488
gPDC,10Hz,IPL-L,PMd-L,3.0,0.0098
gPDC,10Hz,IPL-L,PMd-R,2.0,0.0059
gPDC,10Hz,IPL-L,S1-R,5.0,0.0195
gPDC,10Hz,M1-L,IPL-L,7.0,0.0371
gPDC,10Hz,M1-L,IPL-R,8.0,0.0488
gPDC,10Hz,M1-L,PMd-L,7.0,0.0371
gPDC,10Hz,PMd-L,PMv-L,8.0,0.0488
gPDC,10Hz,PMd-L,SPL-L,6.0,0.0273
gPDC,10Hz,PMd-R,STS-R,8.0,0.0488
gPDC,10Hz,PMv-L,IPL-L,5.0,0.0195
gPDC,10Hz,PMv-L,PMv-R,7.0,0.0371
gPDC,10Hz,PMv-R,mIPS-L,1.0,0.0039
gPDC,10Hz,POJ-R,M1-R,6.0,0.0273
gPDC,10Hz,POJ-R,SMA-L,6.0,0.0273
gPDC,10Hz,POJ-R,SPOC-L,5.0,0.0195
gPDC,10Hz,S1-L,V1-R,6.0,0.0273
gPDC,10Hz,S1-R,V3-L,7.0,0.0371
gPDC,10Hz,SMA-L,IPL-L,3.0,0.0098
gPDC,10Hz,SMA-L,PMd-L,6.0,0.0273
gPDC,10Hz,SMA-L,SPL-R,7.0,0.0371
gPDC,10Hz,SMA-R,IPL-R,2.0,0.0059
gPDC,10Hz,SMA-R,PMv-R,6.0,0.0273
gPDC,10Hz,SPL-R,AG-R,8.0,0.0488
gPDC,10Hz,SPL-R,IPL-R,3.0,0.0098
gPDC,10Hz,SPL-R,SPOC-R,8.0,0.0488
gPDC,10Hz,SPL-R,VIP-R,8.0,0.0488
gPDC,10Hz,SPOC-L,FEF-L,5.0,0.0195
gPDC,10Hz,SPOC-L,V1-R,8.0,0.0488
gPDC,10Hz,SPOC-R,IPL-L,7.0,0.0371
gPDC,10Hz,SPOC-R,S1-R,8.0,0.0488
gPDC,10Hz,STS-L,FEF-L,6.0,0.0273
gPDC,10Hz,STS-L,PMv-L,8.0,0.0488
gPDC,10Hz,STS-L,SPL-L,1.0,0.0039
gPDC,10Hz,STS-R,PMd-L,1.0,0.0039
gPDC,10Hz,STS-R,PMv-L,6.0,0.0273
gPDC,10Hz,STS-R,S1-R,3.0,0.0098
gPDC,10Hz,V1-L,M1-R,6.0,0.0273
gPDC,10Hz,V1-L,POJ-L,7.0,0.0371
gPDC,10Hz,V3-L,AG-L,7.0,0.0371
gPDC,10Hz,V3-L,AG-R,7.0,0.0371
gPDC,10Hz,V3-L,IPL-L,8.0,0.0488
gPDC,10Hz,V3-L,PMv-L,4.0,0.0137
gPDC,10Hz,V3-L,POJ-R,5.0,0.0195
gPDC,10Hz,V3-R,PMv-R,7.0,0.0371
gPDC,10Hz,V3-R,SPL-R,7.0,0.0371
gPDC,10Hz,VIP-L,FEF-R,7.0,0.0371
gPDC,10Hz,VIP-L,SPOC-R,8.0,0.0488
gPDC,10Hz,VIP-R,SMA-R,5.0,0.0195
gPDC,10Hz,mIPS-L,POJ-L,6.0,0.0273
gPDC,10Hz,mIPS-R,SPOC-L,7.0,0.0371
gPDC,10Hz,mIPS-R,VIP-L,6.0,0.0273
gPDC,20Hz,FEF-L,SPL-L,8.0,0.0488
gPDC,20Hz,IPL-L,PMd-L,1.0,0.0039
gPDC,20Hz,IPL-L,S1-R,5.0,0.0195
gPDC,20Hz,IPL-L,V3-L,8.0,0.0488
gPDC,20Hz,IPL-R,PMd-L,8.0,0.0488
gPDC,20Hz,M1-L,IPL-L,2.0,0.0059
gPDC,20Hz,M1-L,IPL-R,7.0,0.0371
gPDC,20Hz,M1-L,M1-R,7.0,0.0371
gPDC,20Hz,M1-L,STS-R,8.0,0.0488
gPDC,20Hz,M1-R,IPL-L,8.0,0.0488
gPDC,20Hz,M1-R,SMA-R,4.0,0.0137
gPDC,20Hz,PMd-L,AG-R,7.0,0.0371
gPDC,20Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,20Hz,PMd-L,SPL-L,7.0,0.0371
gPDC,20Hz,PMd-R,AG-L,8.0,0.0488
gPDC,20Hz,PMd-R,SPOC-L,4.0,0.0137
gPDC,20Hz,PMv-L,IPL-L,7.0,0.0371
gPDC,20Hz,PMv-L,PMv-R,8.0,0.0488
gPDC,20Hz,PMv-R,mIPS-L,5.0,0.0195
gPDC,20Hz,POJ-L,S1-L,8.0,0.0488
gPDC,20Hz,POJ-R,M1-L,7.0,0.0371
gPDC,20Hz,POJ-R,SPOC-L,5.0,0.0195
gPDC,20Hz,POJ-R,V3-R,7.0,0.0371
gPDC,20Hz,S1-L,PMv-L,1.0,0.0039
gPDC,20Hz,S1-R,SPOC-R,2.0,0.0059
gPDC,20Hz,S1-R,V3-L,4.0,0.0137
gPDC,20Hz,SMA-L,AG-R,8.0,0.0488
gPDC,20Hz,SMA-L,IPL-L,2.0,0.0059
gPDC,20Hz,SMA-L,SPL-R,5.0,0.0195
gPDC,20Hz,SMA-R,IPL-R,1.0,0.0039
gPDC,20Hz,SMA-R,VIP-R,7.0,0.0371
gPDC,20Hz,SPL-R,AG-R,5.0,0.0195
gPDC,20Hz,SPL-R,IPL-R,0.0,0.002
gPDC,20Hz,SPL-R,SPOC-R,4.0,0.0137
gPDC,20Hz,SPL-R,VIP-R,7.0,0.0371
gPDC,20Hz,SPOC-L,FEF-L,5.0,0.0195
gPDC,20Hz,SPOC-L,IPL-L,7.0,0.0371
gPDC,20Hz,SPOC-R,PMd-L,8.0,0.0488
gPDC,20Hz,SPOC-R,S1-L,8.0,0.0488
gPDC,20Hz,SPOC-R,STS-L,0.0,0.002
gPDC,20Hz,STS-L,SPL-L,3.0,0.0098
gPDC,20Hz,STS-L,mIPS-R,6.0,0.0273
gPDC,20Hz,STS-R,M1-R,8.0,0.0488
gPDC,20Hz,STS-R,PMd-L,3.0,0.0098
gPDC,20Hz,STS-R,V3-L,4.0,0.0137
gPDC,20Hz,V1-R,PMv-R,6.0,0.0273
gPDC,20Hz,V1-R,SPL-R,4.0,0.0137
gPDC,20Hz,V3-L,AG-L,6.0,0.0273
gPDC,20Hz,V3-L,PMv-L,4.0,0.0137
gPDC,20Hz,V3-L,POJ-R,2.0,0.0059
gPDC,20Hz,V3-L,mIPS-L,3.0,0.0098
gPDC,20Hz,V3-R,STS-L,5.0,0.0195
gPDC,20Hz,VIP-L,FEF-R,7.0,0.0371
gPDC,20Hz,mIPS-L,M1-L,7.0,0.0371
gPDC,20Hz,mIPS-L,PMv-R,7.0,0.0371
gPDC,20Hz,mIPS-L,POJ-L,5.0,0.0195
gPDC,20Hz,mIPS-R,AG-L,8.0,0.0488
gPDC,25Hz,AG-L,POJ-R,8.0,0.0488
gPDC,25Hz,FEF-L,M1-R,7.0,0.0371
gPDC,25Hz,FEF-L,SPL-L,8.0,0.0488
gPDC,25Hz,FEF-L,SPOC-R,8.0,0.0488
gPDC,25Hz,IPL-L,PMd-L,0.0,0.002
gPDC,25Hz,IPL-L,S1-R,3.0,0.0098
gPDC,25Hz,IPL-L,V3-L,8.0,0.0488
gPDC,25Hz,IPL-R,V1-R,7.0,0.0371
gPDC,25Hz,M1-L,IPL-L,0.0,0.002
gPDC,25Hz,M1-L,IPL-R,5.0,0.0195
gPDC,25Hz,M1-L,M1-R,7.0,0.0371
gPDC,25Hz,M1-L,STS-R,6.0,0.0273
gPDC,25Hz,M1-R,IPL-L,4.0,0.0137
gPDC,25Hz,M1-R,SMA-R,6.0,0.0273
gPDC,25Hz,M1-R,SPOC-R,7.0,0.0371
gPDC,25Hz,M1-R,STS-R,8.0,0.0488
gPDC,25Hz,PMd-L,AG-R,8.0,0.0488
gPDC,25Hz,PMd-L,IPL-R,7.0,0.0371
gPDC,25Hz,PMd-L,PMv-L,1.0,0.0039
gPDC,25Hz,PMd-L,SPL-L,7.0,0.0371
gPDC,25Hz,PMd-R,AG-L,5.0,0.0195
gPDC,25Hz,PMd-R,SPOC-L,4.0,0.0137
gPDC,25Hz,POJ-L,M1-L,3.0,0.0098
gPDC,25Hz,POJ-L,S1-L,6.0,0.0273
gPDC,25Hz,POJ-L,STS-L,7.0,0.0371
gPDC,25Hz,POJ-R,V3-R,5.0,0.0195
gPDC,25Hz,S1-L,IPL-L,7.0,0.0371
gPDC,25Hz,S1-L,PMv-L,1.0,0.0039
gPDC,25Hz,S1-L,SMA-L,7.0,0.0371
gPDC,25Hz,S1-R,POJ-R,4.0,0.0137
gPDC,25Hz,S1-R,SPOC-R,2.0,0.0059
gPDC,25Hz,S1-R,V3-L,1.0,0.0039
gPDC,25Hz,SMA-L,AG-R,5.0,0.0195
gPDC,25Hz,SMA-L,IPL-L,3.0,0.0098
gPDC,25Hz,SMA-L,SPL-R,5.0,0.0195
gPDC,25Hz,SMA-R,IPL-R,1.0,0.0039
gPDC,25Hz,SPL-R,AG-R,3.0,0.0098
gPDC,25Hz,SPL-R,IPL-R,0.0,0.002
gPDC,25Hz,SPL-R,SPOC-R,2.0,0.0059
gPDC,25Hz,SPOC-L,FEF-L,5.0,0.0195
gPDC,25Hz,SPOC-L,IPL-L,5.0,0.0195
gPDC,25Hz,SPOC-R,STS-L,2.0,0.0059
gPDC,25Hz,STS-L,SPL-L,3.0,0.0098
gPDC,25Hz,STS-L,mIPS-R,5.0,0.0195
gPDC,25Hz,STS-R,M1-L,8.0,0.0488
gPDC,25Hz,STS-R,V3-L,4.0,0.0137
gPDC,25Hz,V1-L,mIPS-L,7.0,0.0371
gPDC,25Hz,V1-R,PMv-R,5.0,0.0195
gPDC,25Hz,V1-R,SPL-R,5.0,0.0195
gPDC,25Hz,V3-L,AG-L,0.0,0.002
gPDC,25Hz,V3-L,PMv-L,7.0,0.0371
gPDC,25Hz,V3-L,POJ-R,1.0,0.0039
gPDC,25Hz,V3-L,mIPS-L,1.0,0.0039
gPDC,25Hz,V3-R,STS-L,6.0,0.0273
gPDC,25Hz,VIP-L,FEF-L,8.0,0.0488
gPDC,25Hz,mIPS-L,M1-L,7.0,0.0371
gPDC,25Hz,mIPS-L,POJ-L,2.0,0.0059
