Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,25Hz,STS-R,VIP-R,8.0,0.0488
iPDC,25Hz,V1-R,PMd-L,8.0,0.0488
iPDC,25Hz,V1-R,SMA-L,7.0,0.0371
iPDC,25Hz,V1-R,SMA-R,7.0,0.0371
iPDC,25Hz,V1-R,V1-L,8.0,0.0488
iPDC,25Hz,VIP-L,S1-L,6.0,0.0273
iPDC,25Hz,VIP-R,POJ-R,4.0,0.0137
iPDC,25Hz,mIPS-R,PMv-L,7.0,0.0371
iPDC,25Hz,mIPS-R,V3-R,4.0,0.0137
iPDC,26Hz,AG-L,FEF-L,8.0,0.0488
iPDC,26Hz,AG-R,mIPS-R,8.0,0.0488
iPDC,26Hz,FEF-L,PMd-L,8.0,0.0488
iPDC,26Hz,FEF-L,POJ-R,7.0,0.0371
iPDC,26Hz,FEF-L,SPL-R,8.0,0.0488
iPDC,26Hz,FEF-L,V3-L,7.0,0.0371
iPDC,26Hz,FEF-R,POJ-R,8.0,0.0488
iPDC,26Hz,FEF-R,V3-L,6.0,0.0273
iPDC,26Hz,IPL-R,STS-R,7.0,0.0371
iPDC,26Hz,M1-L,POJ-L,3.0,0.0098
iPDC,26Hz,M1-L,SMA-R,8.0,0.0488
iPDC,26Hz,M1-L,SPL-R,7.0,0.0371
iPDC,26Hz,M1-L,V3-R,7.0,0.0371
iPDC,26Hz,M1-L,mIPS-R,7.0,0.0371
iPDC,26Hz,M1-R,SPL-R,5.0,0.0195
iPDC,26Hz,M1-R,VIP-L,5.0,0.0195
iPDC,26Hz,PMd-L,PMv-L,3.0,0.0098
iPDC,26Hz,PMd-R,IPL-R,5.0,0.0195
iPDC,26Hz,PMd-R,M1-L,6.0,0.0273
iPDC,26Hz,PMv-L,SMA-R,4.0,0.0137
iPDC,26Hz,PMv-R,IPL-R,7.0,0.0371
iPDC,26Hz,PMv-R,M1-R,1.0,0.0039
iPDC,26Hz,PMv-R,POJ-R,8.0,0.0488
iPDC,26Hz,PMv-R,SMA-R,8.0,0.0488
iPDC,26Hz,PMv-R,SPL-L,5.0,0.0195
iPDC,26Hz,POJ-L,V1-R,8.0,0.0488
iPDC,26Hz,POJ-R,V1-R,5.0,0.0195
iPDC,26Hz,POJ-R,V3-R,1.0,0.0039
iPDC,26Hz,S1-R,V3-R,4.0,0.0137
iPDC,26Hz,SMA-L,S1-R,8.0,0.0488
iPDC,26Hz,SMA-R,PMd-R,8.0,0.0488
iPDC,26Hz,SMA-R,V3-R,7.0,0.0371
iPDC,26Hz,SPL-L,S1-L,5.0,0.0195
iPDC,26Hz,SPL-L,STS-L,3.0,0.0098
iPDC,26Hz,SPL-L,V3-L,6.0,0.0273
iPDC,26Hz,SPL-L,mIPS-L,5.0,0.0195
iPDC,26Hz,SPL-R,V3-R,8.0,0.0488
iPDC,26Hz,SPOC-L,M1-L,7.0,0.0371
iPDC,26Hz,SPOC-L,VIP-R,5.0,0.0195
iPDC,26Hz,SPOC-R,POJ-R,8.0,0.0488
iPDC,26Hz,SPOC-R,STS-L,6.0,0.0273
iPDC,26Hz,STS-L,FEF-R,8.0,0.0488
iPDC,26Hz,STS-L,V3-L,8.0,0.0488
iPDC,26Hz,STS-R,SPL-R,8.0,0.0488
iPDC,26Hz,V1-R,PMd-L,8.0,0.0488
iPDC,26Hz,V1-R,SMA-L,7.0,0.0371
iPDC,26Hz,V1-R,SMA-R,6.0,0.0273
iPDC,26Hz,V1-R,V1-L,8.0,0.0488
iPDC,26Hz,VIP-L,S1-L,5.0,0.0195
iPDC,26Hz,VIP-R,POJ-R,4.0,0.0137
iPDC,26Hz,mIPS-L,SPL-R,8.0,0.0488
iPDC,26Hz,mIPS-R,PMv-L,7.0,0.0371
iPDC,26Hz,mIPS-R,V3-R,5.0,0.0195
iPDC,99Hz,AG-L,SPL-R,5.0,0.0195
iPDC,99Hz,AG-L,SPOC-R,3.0,0.0098
iPDC,99Hz,AG-L,STS-L,6.0,0.0273
iPDC,99Hz,AG-L,V1-R,5.0,0.0195
iPDC,99Hz,AG-R,VIP-R,5.0,0.0195
iPDC,99Hz,FEF-L,PMv-R,6.0,0.0273
iPDC,99Hz,FEF-R,PMd-L,6.0,0.0273
iPDC,99Hz,IPL-R,POJ-L,6.0,0.0273
iPDC,99Hz,IPL-R,SPL-R,3.0,0.0098
iPDC,99Hz,IPL-R,V1-L,8.0,0.0488
iPDC,99Hz,PMd-L,PMv-R,4.0,0.0137
iPDC,99Hz,PMd-L,SMA-R,8.0,0.0488
iPDC,99Hz,PMd-L,V3-L,5.0,0.0195
iPDC,99Hz,PMv-L,M1-R,7.0,0.0371
iPDC,99Hz,PMv-L,SPOC-L,6.0,0.0273
iPDC,99Hz,PMv-R,mIPS-L,2.0,0.0059
iPDC,99Hz,POJ-L,V1-R,0.0,0.002
iPDC,99Hz,POJ-L,VIP-R,8.0,0.0488
iPDC,99Hz,POJ-R,VIP-R,7.0,0.0371
iPDC,99Hz,S1-L,SMA-L,8.0,0.0488
iPDC,99Hz,S1-L,VIP-L,6.0,0.0273
iPDC,99Hz,S1-R,FEF-R,1.0,0.0039
iPDC,99Hz,SMA-L,V1-R,8.0,0.0488
iPDC,99Hz,SMA-R,PMd-R,8.0,0.0488
iPDC,99Hz,SMA-R,SPL-R,8.0,0.0488
iPDC,99Hz,SPL-L,FEF-L,8.0,0.0488
iPDC,99Hz,SPL-L,PMv-R,6.0,0.0273
iPDC,99Hz,SPL-L,S1-L,8.0,0.0488
iPDC,99Hz,SPL-R,PMd-R,2.0,0.0059
iPDC,99Hz,SPL-R,VIP-R,7.0,0.0371
iPDC,99Hz,SPOC-L,FEF-L,8.0,0.0488
iPDC,99Hz,SPOC-L,SMA-R,8.0,0.0488
iPDC,99Hz,SPOC-R,SMA-R,7.0,0.0371
iPDC,99Hz,STS-L,FEF-L,7.0,0.0371
iPDC,99Hz,STS-L,SPOC-R,7.0,0.0371
iPDC,99Hz,STS-R,V3-R,7.0,0.0371
iPDC,99Hz,V1-L,PMd-L,7.0,0.0371
iPDC,99Hz,V1-L,S1-L,6.0,0.0273
iPDC,99Hz,V1-L,SPOC-L,5.0,0.0195
iPDC,99Hz,V1-L,V1-R,8.0,0.0488
iPDC,99Hz,V1-R,IPL-R,5.0,0.0195
iPDC,99Hz,V1-R,M1-L,8.0,0.0488
iPDC,99Hz,V3-L,SPOC-R,6.0,0.0273
iPDC,99Hz,V3-R,POJ-L,7.0,0.0371
iPDC,99Hz,V3-R,S1-L,3.0,0.0098
iPDC,99Hz,VIP-L,PMd-L,7.0,0.0371
iPDC,99Hz,VIP-L,POJ-L,8.0,0.0488
iPDC,99Hz,VIP-L,SPL-L,8.0,0.0488
iPDC,99Hz,VIP-L,SPOC-R,5.0,0.0195
iPDC,99Hz,VIP-L,STS-L,7.0,0.0371
iPDC,99Hz,mIPS-L,V1-R,8.0,0.0488
iPDC,99Hz,mIPS-L,V3-L,4.0,0.0137
iPDC,99Hz,mIPS-L,mIPS-R,8.0,0.0488
iPDC,9Hz,AG-R,S1-L,3.0,0.0098
iPDC,9Hz,AG-R,VIP-R,3.0,0.0098
iPDC,9Hz,AG-R,mIPS-R,8.0,0.0488
iPDC,9Hz,FEF-L,POJ-L,6.0,0.0273
iPDC,9Hz,FEF-L,SPOC-R,3.0,0.0098
iPDC,9Hz,FEF-R,PMd-R,8.0,0.0488
iPDC,9Hz,IPL-L,POJ-R,8.0,0.0488
iPDC,9Hz,IPL-L,SPOC-L,8.0,0.0488
iPDC,9Hz,IPL-L,V3-L,8.0,0.0488
iPDC,9Hz,IPL-R,PMd-R,8.0,0.0488
iPDC,9Hz,M1-L,PMd-L,7.0,0.0371
iPDC,9Hz,M1-L,POJ-L,4.0,0.0137
iPDC,9Hz,M1-L,SPL-L,7.0,0.0371
iPDC,9Hz,M1-L,V3-R,6.0,0.0273
iPDC,9Hz,M1-L,mIPS-R,7.0,0.0371
iPDC,9Hz,M1-R,PMv-L,7.0,0.0371
iPDC,9Hz,M1-R,VIP-L,5.0,0.0195
iPDC,9Hz,PMd-L,PMv-L,8.0,0.0488
iPDC,9Hz,PMv-L,V1-L,8.0,0.0488
iPDC,9Hz,PMv-R,M1-R,2.0,0.0059
iPDC,9Hz,PMv-R,V1-R,7.0,0.0371
iPDC,9Hz,POJ-L,IPL-L,7.0,0.0371
iPDC,9Hz,POJ-L,V1-R,4.0,0.0137
iPDC,9Hz,POJ-L,V3-R,5.0,0.0195
iPDC,9Hz,POJ-R,AG-R,8.0,0.0488
iPDC,9Hz,POJ-R,SMA-R,7.0,0.0371
iPDC,9Hz,POJ-R,V3-L,3.0,0.0098
iPDC,9Hz,POJ-R,V3-R,6.0,0.0273
iPDC,9Hz,S1-L,IPL-L,7.0,0.0371
iPDC,9Hz,S1-L,IPL-R,6.0,0.0273
iPDC,9Hz,SMA-L,AG-L,8.0,0.0488
iPDC,9Hz,SMA-R,V3-R,4.0,0.0137
iPDC,9Hz,SPL-L,V1-R,4.0,0.0137
iPDC,9Hz,SPL-R,V3-R,7.0,0.0371
iPDC,9Hz,SPOC-L,mIPS-L,5.0,0.0195
iPDC,9Hz,SPOC-R,SMA-R,1.0,0.0039
iPDC,9Hz,STS-L,SMA-L,5.0,0.0195
iPDC,9Hz,STS-R,M1-R,2.0,0.0059
iPDC,9Hz,STS-R,SPL-R,3.0,0.0098
iPDC,9Hz,V1-R,PMd-L,0.0,0.002
iPDC,9Hz,V1-R,PMv-R,8.0,0.0488
iPDC,9Hz,V1-R,V1-L,7.0,0.0371
iPDC,9Hz,V3-L,PMd-L,4.0,0.0137
iPDC,9Hz,V3-L,SPL-L,8.0,0.0488
iPDC,9Hz,V3-R,VIP-R,8.0,0.0488
iPDC,9Hz,VIP-R,POJ-R,3.0,0.0098
iPDC,9Hz,VIP-R,S1-L,5.0,0.0195
iPDC,9Hz,VIP-R,S1-R,7.0,0.0371
iPDC,9Hz,mIPS-L,V3-L,4.0,0.0137
iPDC,9Hz,mIPS-R,V3-R,6.0,0.0273
