Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,25Hz,S1-L,SPOC-R,7.0,0.0371
iPDC,25Hz,S1-L,STS-L,4.0,0.0137
iPDC,25Hz,S1-R,VIP-L,8.0,0.0488
iPDC,25Hz,S1-R,VIP-R,2.0,0.0059
iPDC,25Hz,SMA-L,AG-L,5.0,0.0195
iPDC,25Hz,SMA-L,M1-L,3.0,0.0098
iPDC,25Hz,SMA-L,M1-R,8.0,0.0488
iPDC,25Hz,SMA-R,PMd-L,8.0,0.0488
iPDC,25Hz,SMA-R,SMA-L,4.0,0.0137
iPDC,25Hz,SPL-L,SPOC-R,1.0,0.0039
iPDC,25Hz,SPL-R,POJ-L,4.0,0.0137
iPDC,25Hz,SPL-R,STS-R,4.0,0.0137
iPDC,25Hz,SPOC-L,FEF-R,4.0,0.0137
iPDC,25Hz,SPOC-R,AG-L,8.0,0.0488
iPDC,25Hz,SPOC-R,IPL-L,0.0,0.002
iPDC,25Hz,SPOC-R,M1-L,8.0,0.0488
iPDC,25Hz,SPOC-R,PMv-L,0.0,0.002
iPDC,25Hz,SPOC-R,SPL-R,0.0,0.002
iPDC,25Hz,STS-L,SMA-R,6.0,0.0273
iPDC,25Hz,STS-L,SPL-L,0.0,0.002
iPDC,25Hz,STS-L,SPL-R,4.0,0.0137
iPDC,25Hz,V1-L,FEF-R,6.0,0.0273
iPDC,25Hz,V1-L,IPL-R,7.0,0.0371
iPDC,25Hz,V1-L,mIPS-L,6.0,0.0273
iPDC,25Hz,V1-R,AG-R,1.0,0.0039
iPDC,25Hz,V3-L,FEF-L,8.0,0.0488
iPDC,25Hz,V3-L,POJ-R,7.0,0.0371
iPDC,25Hz,V3-L,S1-L,6.0,0.0273
iPDC,25Hz,V3-R,SMA-L,7.0,0.0371
iPDC,25Hz,V3-R,VIP-L,7.0,0.0371
iPDC,25Hz,VIP-L,SPOC-R,6.0,0.0273
iPDC,25Hz,mIPS-L,AG-L,8.0,0.0488
iPDC,25Hz,mIPS-L,POJ-L,6.0,0.0273
iPDC,25Hz,mIPS-L,SPOC-L,8.0,0.0488
iPDC,25Hz,mIPS-R,FEF-L,4.0,0.0137
iPDC,25Hz,mIPS-R,POJ-R,5.0,0.0195
iPDC,25Hz,mIPS-R,STS-R,1.0,0.0039
iPDC,26Hz,AG-L,PMv-L,0.0,0.002
iPDC,26Hz,AG-L,S1-L,7.0,0.0371
iPDC,26Hz,AG-L,SPL-L,6.0,0.0273
iPDC,26Hz,AG-R,AG-L,5.0,0.0195
iPDC,26Hz,AG-R,FEF-L,5.0,0.0195
iPDC,26Hz,AG-R,M1-L,8.0,0.0488
iPDC,26Hz,AG-R,M1-R,0.0,0.002
iPDC,26Hz,FEF-L,PMv-R,2.0,0.0059
iPDC,26Hz,FEF-R,IPL-R,4.0,0.0137
iPDC,26Hz,FEF-R,SMA-L,3.0,0.0098
iPDC,26Hz,FEF-R,SPOC-L,3.0,0.0098
iPDC,26Hz,IPL-L,PMv-R,3.0,0.0098
iPDC,26Hz,IPL-R,S1-R,4.0,0.0137
iPDC,26Hz,IPL-R,SPL-L,8.0,0.0488
iPDC,26Hz,M1-L,PMv-L,1.0,0.0039
iPDC,26Hz,M1-L,S1-L,1.0,0.0039
iPDC,26Hz,M1-L,S1-R,6.0,0.0273
iPDC,26Hz,M1-L,V1-R,8.0,0.0488
iPDC,26Hz,M1-R,V3-R,8.0,0.0488
iPDC,26Hz,M1-R,mIPS-R,7.0,0.0371
iPDC,26Hz,PMd-L,PMv-L,5.0,0.0195
iPDC,26Hz,PMd-L,mIPS-L,8.0,0.0488
iPDC,26Hz,PMd-L,mIPS-R,7.0,0.0371
iPDC,26Hz,POJ-L,AG-R,6.0,0.0273
iPDC,26Hz,POJ-L,FEF-L,8.0,0.0488
iPDC,26Hz,POJ-L,VIP-R,7.0,0.0371
iPDC,26Hz,S1-L,FEF-R,3.0,0.0098
iPDC,26Hz,S1-L,SPOC-R,8.0,0.0488
iPDC,26Hz,S1-L,STS-L,4.0,0.0137
iPDC,26Hz,S1-R,VIP-L,7.0,0.0371
iPDC,26Hz,S1-R,VIP-R,2.0,0.0059
iPDC,26Hz,SMA-L,AG-L,4.0,0.0137
iPDC,26Hz,SMA-L,M1-L,3.0,0.0098
iPDC,26Hz,SMA-L,M1-R,8.0,0.0488
iPDC,26Hz,SMA-R,SMA-L,4.0,0.0137
iPDC,26Hz,SPL-L,SPOC-R,1.0,0.0039
iPDC,26Hz,SPL-R,POJ-L,4.0,0.0137
iPDC,26Hz,SPL-R,STS-R,3.0,0.0098
iPDC,26Hz,SPOC-L,FEF-R,3.0,0.0098
iPDC,26Hz,SPOC-L,SMA-R,7.0,0.0371
iPDC,26Hz,SPOC-R,AG-L,8.0,0.0488
iPDC,26Hz,SPOC-R,IPL-L,0.0,0.002
iPDC,26Hz,SPOC-R,M1-L,8.0,0.0488
iPDC,26Hz,SPOC-R,PMv-L,0.0,0.002
iPDC,26Hz,SPOC-R,SPL-R,0.0,0.002
iPDC,26Hz,STS-L,SMA-R,6.0,0.0273
iPDC,26Hz,STS-L,SPL-L,1.0,0.0039
iPDC,26Hz,STS-L,SPL-R,4.0,0.0137
iPDC,26Hz,V1-L,FEF-R,6.0,0.0273
iPDC,26Hz,V1-L,IPL-R,8.0,0.0488
iPDC,26Hz,V1-L,mIPS-L,7.0,0.0371
iPDC,26Hz,V1-R,AG-R,2.0,0.0059
iPDC,26Hz,V3-L,FEF-L,8.0,0.0488
iPDC,26Hz,V3-L,POJ-R,8.0,0.0488
iPDC,26Hz,V3-L,S1-L,6.0,0.0273
iPDC,26Hz,V3-L,SPOC-L,8.0,0.0488
iPDC,26Hz,V3-R,SMA-L,7.0,0.0371
iPDC,26Hz,V3-R,VIP-L,7.0,0.0371
iPDC,26Hz,VIP-L,SPOC-R,6.0,0.0273
iPDC,26Hz,mIPS-L,AG-L,8.0,0.0488
iPDC,26Hz,mIPS-L,POJ-L,6.0,0.0273
iPDC,26Hz,mIPS-L,SPOC-L,8.0,0.0488
iPDC,26Hz,mIPS-R,FEF-L,5.0,0.0195
iPDC,26Hz,mIPS-R,POJ-R,5.0,0.0195
iPDC,26Hz,mIPS-R,STS-R,1.0,0.0039
iPDC,99Hz,AG-L,V3-L,8.0,0.0488
iPDC,99Hz,AG-L,V3-R,8.0,0.0488
iPDC,99Hz,AG-R,S1-R,4.0,0.0137
iPDC,99Hz,AG-R,V3-R,7.0,0.0371
iPDC,99Hz,IPL-L,SPOC-R,8.0,0.0488
iPDC,99Hz,IPL-R,PMd-R,4.0,0.0137
iPDC,99Hz,M1-L,IPL-R,8.0,0.0488
iPDC,99Hz,M1-L,SPOC-R,4.0,0.0137
iPDC,99Hz,M1-R,FEF-R,5.0,0.0195
iPDC,99Hz,M1-R,VIP-R,7.0,0.0371
iPDC,99Hz,PMd-L,PMv-L,8.0,0.0488
iPDC,99Hz,PMd-R,M1-L,6.0,0.0273
iPDC,99Hz,PMd-R,M1-R,8.0,0.0488
iPDC,99Hz,PMv-L,FEF-R,6.0,0.0273
iPDC,99Hz,PMv-L,SMA-R,7.0,0.0371
iPDC,99Hz,PMv-L,SPOC-L,8.0,0.0488
iPDC,99Hz,PMv-L,V1-R,6.0,0.0273
iPDC,99Hz,PMv-R,SPL-R,4.0,0.0137
iPDC,99Hz,PMv-R,V1-L,8.0,0.0488
iPDC,99Hz,PMv-R,mIPS-R,1.0,0.0039
iPDC,99Hz,POJ-L,S1-L,4.0,0.0137
iPDC,99Hz,POJ-L,mIPS-R,7.0,0.0371
iPDC,99Hz,POJ-R,AG-R,2.0,0.0059
iPDC,99Hz,POJ-R,V1-R,7.0,0.0371
iPDC,99Hz,POJ-R,VIP-R,3.0,0.0098
iPDC,99Hz,S1-L,PMv-R,0.0,0.002
iPDC,99Hz,S1-L,STS-L,6.0,0.0273
iPDC,99Hz,S1-R,FEF-L,8.0,0.0488
iPDC,99Hz,S1-R,SMA-L,5.0,0.0195
iPDC,99Hz,SMA-L,POJ-R,7.0,0.0371
iPDC,99Hz,SMA-R,POJ-L,1.0,0.0039
iPDC,99Hz,SMA-R,S1-R,6.0,0.0273
iPDC,99Hz,SMA-R,SPOC-R,8.0,0.0488
iPDC,99Hz,SMA-R,mIPS-L,2.0,0.0059
iPDC,99Hz,SPL-L,POJ-L,8.0,0.0488
iPDC,99Hz,SPL-R,PMv-L,7.0,0.0371
iPDC,99Hz,SPOC-L,PMv-R,8.0,0.0488
iPDC,99Hz,SPOC-L,SMA-R,8.0,0.0488
iPDC,99Hz,SPOC-R,FEF-R,7.0,0.0371
iPDC,99Hz,SPOC-R,POJ-R,6.0,0.0273
iPDC,99Hz,SPOC-R,SMA-L,7.0,0.0371
iPDC,99Hz,SPOC-R,V1-R,2.0,0.0059
iPDC,99Hz,STS-L,M1-R,3.0,0.0098
iPDC,99Hz,STS-R,PMv-R,5.0,0.0195
iPDC,99Hz,V1-L,POJ-R,7.0,0.0371
iPDC,99Hz,V1-L,S1-R,6.0,0.0273
iPDC,99Hz,V1-L,SMA-L,3.0,0.0098
iPDC,99Hz,V3-L,S1-R,7.0,0.0371
iPDC,99Hz,V3-R,SPOC-R,3.0,0.0098
iPDC,99Hz,V3-R,V3-L,3.0,0.0098
iPDC,99Hz,VIP-L,STS-R,7.0,0.0371
iPDC,99Hz,mIPS-L,V3-R,7.0,0.0371
iPDC,99Hz,mIPS-R,STS-R,5.0,0.0195
iPDC,9Hz,AG-R,IPL-R,8.0,0.0488
iPDC,9Hz,AG-R,STS-L,8.0,0.0488
iPDC,9Hz,AG-R,VIP-R,0.0,0.002
iPDC,9Hz,FEF-L,M1-L,8.0,0.0488
iPDC,9Hz,FEF-R,SPOC-L,3.0,0.0098
iPDC,9Hz,M1-L,V1-R,4.0,0.0137
iPDC,9Hz,M1-R,mIPS-R,6.0,0.0273
iPDC,9Hz,PMd-L,SPOC-L,5.0,0.0195
iPDC,9Hz,PMd-L,mIPS-R,7.0,0.0371
iPDC,9Hz,PMd-R,STS-L,6.0,0.0273
iPDC,9Hz,PMd-R,mIPS-R,4.0,0.0137
iPDC,9Hz,PMv-L,AG-L,8.0,0.0488
iPDC,9Hz,PMv-L,SMA-L,7.0,0.0371
iPDC,9Hz,PMv-R,VIP-L,5.0,0.0195
iPDC,9Hz,PMv-R,VIP-R,6.0,0.0273
iPDC,9Hz,POJ-R,STS-R,8.0,0.0488
iPDC,9Hz,S1-R,VIP-R,4.0,0.0137
iPDC,9Hz,SPL-L,PMd-R,7.0,0.0371
iPDC,9Hz,SPL-L,SPOC-R,1.0,0.0039
iPDC,9Hz,SPL-R,AG-L,2.0,0.0059
iPDC,9Hz,SPL-R,S1-R,7.0,0.0371
iPDC,9Hz,SPOC-L,M1-R,0.0,0.002
iPDC,9Hz,SPOC-R,SPL-R,8.0,0.0488
iPDC,9Hz,STS-L,AG-L,5.0,0.0195
iPDC,9Hz,STS-L,PMd-L,8.0,0.0488
iPDC,9Hz,STS-L,SPL-L,5.0,0.0195
iPDC,9Hz,STS-R,S1-L,7.0,0.0371
iPDC,9Hz,STS-R,SMA-R,8.0,0.0488
iPDC,9Hz,V1-L,FEF-L,7.0,0.0371
iPDC,9Hz,V1-L,FEF-R,5.0,0.0195
iPDC,9Hz,V1-L,V3-L,4.0,0.0137
iPDC,9Hz,V1-R,AG-R,4.0,0.0137
iPDC,9Hz,V3-L,IPL-R,3.0,0.0098
iPDC,9Hz,V3-R,FEF-L,7.0,0.0371
iPDC,9Hz,V3-R,S1-R,8.0,0.0488
iPDC,9Hz,V3-R,VIP-L,8.0,0.0488
iPDC,9Hz,VIP-L,FEF-R,7.0,0.0371
iPDC,9Hz,VIP-L,VIP-R,4.0,0.0137
iPDC,9Hz,mIPS-R,M1-R,7.0,0.0371
iPDC,9Hz,mIPS-R,S1-R,4.0,0.0137
iPDC,9Hz,mIPS-R,STS-R,7.0,0.0371
