Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,99Hz,mIPS-L,AG-L,8.0,0.0488
iPDC,99Hz,mIPS-L,FEF-R,7.0,0.0371
iPDC,99Hz,mIPS-L,IPL-L,3.0,0.0098
iPDC,99Hz,mIPS-L,PMd-L,6.0,0.0273
iPDC,99Hz,mIPS-L,S1-L,7.0,0.0371
iPDC,99Hz,mIPS-L,SPL-R,7.0,0.0371
iPDC,99Hz,mIPS-L,STS-L,5.0,0.0195
iPDC,99Hz,mIPS-R,IPL-L,8.0,0.0488
iPDC,99Hz,mIPS-R,S1-L,3.0,0.0098
iPDC,99Hz,mIPS-R,SMA-L,4.0,0.0137
iPDC,99Hz,mIPS-R,VIP-R,2.0,0.0059
iPDC,9Hz,AG-L,PMv-R,5.0,0.0195
iPDC,9Hz,AG-R,V1-L,6.0,0.0273
iPDC,9Hz,AG-R,VIP-R,7.0,0.0371
iPDC,9Hz,FEF-L,SMA-L,5.0,0.0195
iPDC,9Hz,FEF-R,SMA-L,1.0,0.0039
iPDC,9Hz,FEF-R,VIP-L,5.0,0.0195
iPDC,9Hz,IPL-L,POJ-L,5.0,0.0195
iPDC,9Hz,M1-L,VIP-L,7.0,0.0371
iPDC,9Hz,PMd-L,STS-R,8.0,0.0488
iPDC,9Hz,PMd-R,IPL-L,6.0,0.0273
iPDC,9Hz,PMv-L,STS-L,8.0,0.0488
iPDC,9Hz,PMv-R,POJ-R,5.0,0.0195
iPDC,9Hz,POJ-R,V3-R,6.0,0.0273
iPDC,9Hz,S1-L,SPOC-L,7.0,0.0371
iPDC,9Hz,S1-R,POJ-L,8.0,0.0488
iPDC,9Hz,SMA-L,S1-L,4.0,0.0137
iPDC,9Hz,SMA-L,SPL-R,7.0,0.0371
iPDC,9Hz,SMA-L,SPOC-L,6.0,0.0273
iPDC,9Hz,SPL-L,mIPS-R,3.0,0.0098
iPDC,9Hz,SPL-R,POJ-R,8.0,0.0488
iPDC,9Hz,SPL-R,SPOC-L,8.0,0.0488
iPDC,9Hz,SPOC-L,AG-L,7.0,0.0371
iPDC,9Hz,STS-L,V3-L,5.0,0.0195
iPDC,9Hz,V1-R,PMv-L,0.0,0.002
iPDC,9Hz,V1-R,mIPS-L,5.0,0.0195
iPDC,9Hz,V3-L,POJ-L,7.0,0.0371
iPDC,9Hz,V3-L,VIP-R,8.0,0.0488
iPDC,9Hz,V3-R,VIP-L,8.0,0.0488
iPDC,9Hz,VIP-R,V3-R,7.0,0.0371
iPDC,9Hz,mIPS-L,M1-R,6.0,0.0273
iPDC,9Hz,mIPS-L,POJ-L,3.0,0.0098
iPDC,9Hz,mIPS-R,AG-R,7.0,0.0371
iPDC,9Hz,mIPS-R,V1-L,8.0,0.0488
iPDC,9Hz,mIPS-R,VIP-L,5.0,0.0195
