Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,99Hz,POJ-R,SMA-R,7.0,0.0371
gPDC,99Hz,POJ-R,V3-R,5.0,0.0195
gPDC,99Hz,POJ-R,VIP-R,7.0,0.0371
gPDC,99Hz,S1-L,IPL-L,3.0,0.0098
gPDC,99Hz,S1-L,PMv-L,3.0,0.0098
gPDC,99Hz,S1-L,mIPS-R,5.0,0.0195
gPDC,99Hz,SMA-L,IPL-R,5.0,0.0195
gPDC,99Hz,SMA-L,PMd-L,6.0,0.0273
gPDC,99Hz,SMA-L,SMA-R,6.0,0.0273
gPDC,99Hz,SMA-R,IPL-R,8.0,0.0488
gPDC,99Hz,SMA-R,SMA-L,7.0,0.0371
gPDC,99Hz,SPL-L,SMA-L,7.0,0.0371
gPDC,99Hz,SPL-R,S1-R,3.0,0.0098
gPDC,99Hz,STS-L,VIP-R,8.0,0.0488
gPDC,99Hz,V1-L,SPL-R,8.0,0.0488
gPDC,99Hz,V1-R,S1-L,7.0,0.0371
gPDC,99Hz,V1-R,STS-L,4.0,0.0137
gPDC,99Hz,V1-R,mIPS-L,6.0,0.0273
gPDC,99Hz,V3-R,VIP-R,8.0,0.0488
gPDC,99Hz,VIP-R,S1-R,6.0,0.0273
gPDC,99Hz,VIP-R,SMA-R,8.0,0.0488
gPDC,99Hz,mIPS-L,FEF-R,8.0,0.0488
gPDC,99Hz,mIPS-L,IPL-L,7.0,0.0371
gPDC,99Hz,mIPS-L,STS-L,4.0,0.0137
gPDC,99Hz,mIPS-R,S1-L,3.0,0.0098
gPDC,99Hz,mIPS-R,S1-R,6.0,0.0273
gPDC,99Hz,mIPS-R,SMA-L,5.0,0.0195
gPDC,99Hz,mIPS-R,VIP-R,8.0,0.0488
gPDC,9Hz,AG-L,IPL-R,2.0,0.0059
gPDC,9Hz,AG-L,PMv-R,3.0,0.0098
gPDC,9Hz,AG-R,AG-L,8.0,0.0488
gPDC,9Hz,AG-R,V3-L,8.0,0.0488
gPDC,9Hz,FEF-L,M1-R,6.0,0.0273
gPDC,9Hz,FEF-L,SMA-L,4.0,0.0137
gPDC,9Hz,FEF-L,STS-R,8.0,0.0488
gPDC,9Hz,FEF-R,SMA-L,3.0,0.0098
gPDC,9Hz,IPL-L,POJ-L,6.0,0.0273
gPDC,9Hz,IPL-R,STS-R,5.0,0.0195
gPDC,9Hz,M1-L,VIP-L,7.0,0.0371
gPDC,9Hz,PMd-L,STS-R,7.0,0.0371
gPDC,9Hz,PMd-R,IPL-L,4.0,0.0137
gPDC,9Hz,PMv-L,PMd-R,8.0,0.0488
gPDC,9Hz,PMv-R,POJ-R,4.0,0.0137
gPDC,9Hz,POJ-R,IPL-R,8.0,0.0488
gPDC,9Hz,SMA-L,SPL-R,5.0,0.0195
gPDC,9Hz,SMA-L,SPOC-L,6.0,0.0273
gPDC,9Hz,SMA-R,VIP-R,3.0,0.0098
gPDC,9Hz,SPL-R,POJ-R,1.0,0.0039
gPDC,9Hz,SPL-R,SPOC-L,4.0,0.0137
gPDC,9Hz,SPOC-L,S1-L,8.0,0.0488
gPDC,9Hz,SPOC-L,SPOC-R,8.0,0.0488
gPDC,9Hz,STS-L,V3-L,7.0,0.0371
gPDC,9Hz,STS-R,PMv-L,8.0,0.0488
gPDC,9Hz,STS-R,mIPS-R,8.0,0.0488
gPDC,9Hz,V1-R,SPOC-L,8.0,0.0488
gPDC,9Hz,V3-R,VIP-L,7.0,0.0371
gPDC,9Hz,VIP-R,V3-R,6.0,0.0273
gPDC,9Hz,mIPS-L,M1-R,7.0,0.0371
gPDC,9Hz,mIPS-L,PMv-L,3.0,0.0098
gPDC,9Hz,mIPS-R,PMd-R,6.0,0.0273
gPDC,9Hz,mIPS-R,VIP-L,3.0,0.0098
