Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,10Hz,STS-L,V3-L,4.0,0.0137
iPDC,10Hz,V1-L,PMd-R,7.0,0.0371
iPDC,10Hz,V1-L,SMA-L,6.0,0.0273
iPDC,10Hz,V1-R,PMv-L,2.0,0.0059
iPDC,10Hz,V1-R,mIPS-L,5.0,0.0195
iPDC,10Hz,V3-L,VIP-R,3.0,0.0098
iPDC,10Hz,mIPS-L,M1-R,3.0,0.0098
iPDC,10Hz,mIPS-L,POJ-L,7.0,0.0371
iPDC,10Hz,mIPS-L,mIPS-R,3.0,0.0098
iPDC,10Hz,mIPS-R,IPL-R,8.0,0.0488
iPDC,10Hz,mIPS-R,PMd-R,3.0,0.0098
iPDC,10Hz,mIPS-R,VIP-L,3.0,0.0098
iPDC,20Hz,AG-L,PMv-R,8.0,0.0488
iPDC,20Hz,AG-L,S1-R,6.0,0.0273
iPDC,20Hz,AG-L,STS-R,7.0,0.0371
iPDC,20Hz,AG-R,AG-L,7.0,0.0371
iPDC,20Hz,AG-R,SPOC-L,8.0,0.0488
iPDC,20Hz,AG-R,V1-L,6.0,0.0273
iPDC,20Hz,AG-R,VIP-L,6.0,0.0273
iPDC,20Hz,FEF-L,SMA-L,4.0,0.0137
iPDC,20Hz,FEF-R,AG-L,7.0,0.0371
iPDC,20Hz,FEF-R,PMv-R,7.0,0.0371
iPDC,20Hz,IPL-L,FEF-R,5.0,0.0195
iPDC,20Hz,IPL-L,POJ-L,8.0,0.0488
iPDC,20Hz,IPL-L,SMA-R,8.0,0.0488
iPDC,20Hz,IPL-R,SPOC-L,7.0,0.0371
iPDC,20Hz,M1-L,VIP-L,8.0,0.0488
iPDC,20Hz,PMd-R,FEF-L,3.0,0.0098
iPDC,20Hz,PMd-R,VIP-L,7.0,0.0371
iPDC,20Hz,PMv-L,S1-L,8.0,0.0488
iPDC,20Hz,PMv-L,VIP-R,3.0,0.0098
iPDC,20Hz,PMv-R,SPL-R,6.0,0.0273
iPDC,20Hz,PMv-R,SPOC-R,7.0,0.0371
iPDC,20Hz,POJ-R,M1-L,4.0,0.0137
iPDC,20Hz,POJ-R,PMd-R,8.0,0.0488
iPDC,20Hz,POJ-R,VIP-L,8.0,0.0488
iPDC,20Hz,S1-R,PMd-L,0.0,0.002
iPDC,20Hz,S1-R,POJ-L,1.0,0.0039
iPDC,20Hz,SMA-L,mIPS-R,6.0,0.0273
iPDC,20Hz,SMA-R,S1-R,2.0,0.0059
iPDC,20Hz,SMA-R,VIP-R,8.0,0.0488
iPDC,20Hz,SMA-R,mIPS-R,2.0,0.0059
iPDC,20Hz,SPL-L,mIPS-R,3.0,0.0098
iPDC,20Hz,SPL-R,SPOC-L,0.0,0.002
iPDC,20Hz,SPL-R,mIPS-R,4.0,0.0137
iPDC,20Hz,SPOC-R,V3-R,1.0,0.0039
iPDC,20Hz,SPOC-R,VIP-L,8.0,0.0488
iPDC,20Hz,STS-L,V3-L,8.0,0.0488
iPDC,20Hz,V1-L,AG-R,6.0,0.0273
iPDC,20Hz,V1-L,M1-R,8.0,0.0488
iPDC,20Hz,V1-L,PMd-R,6.0,0.0273
iPDC,20Hz,V1-L,STS-L,5.0,0.0195
iPDC,20Hz,V1-R,FEF-L,7.0,0.0371
iPDC,20Hz,V1-R,SPOC-L,7.0,0.0371
iPDC,20Hz,V1-R,mIPS-L,3.0,0.0098
iPDC,20Hz,V3-L,M1-L,7.0,0.0371
iPDC,20Hz,V3-L,STS-R,8.0,0.0488
iPDC,20Hz,V3-R,V3-L,1.0,0.0039
iPDC,20Hz,VIP-R,SPOC-L,8.0,0.0488
iPDC,20Hz,mIPS-L,FEF-R,2.0,0.0059
iPDC,20Hz,mIPS-L,SPL-R,6.0,0.0273
iPDC,20Hz,mIPS-L,mIPS-R,5.0,0.0195
iPDC,20Hz,mIPS-R,PMd-R,1.0,0.0039
iPDC,20Hz,mIPS-R,POJ-R,8.0,0.0488
iPDC,20Hz,mIPS-R,SPOC-L,8.0,0.0488
iPDC,20Hz,mIPS-R,VIP-L,1.0,0.0039
iPDC,25Hz,AG-L,S1-R,8.0,0.0488
iPDC,25Hz,AG-L,STS-R,7.0,0.0371
iPDC,25Hz,AG-R,AG-L,7.0,0.0371
iPDC,25Hz,AG-R,V1-L,6.0,0.0273
iPDC,25Hz,AG-R,VIP-L,7.0,0.0371
iPDC,25Hz,FEF-L,M1-R,7.0,0.0371
iPDC,25Hz,FEF-L,SMA-L,4.0,0.0137
iPDC,25Hz,FEF-R,FEF-L,8.0,0.0488
iPDC,25Hz,FEF-R,PMv-R,7.0,0.0371
iPDC,25Hz,IPL-L,FEF-R,2.0,0.0059
iPDC,25Hz,IPL-L,SMA-R,5.0,0.0195
iPDC,25Hz,IPL-L,SPOC-R,8.0,0.0488
iPDC,25Hz,IPL-R,SPOC-L,7.0,0.0371
iPDC,25Hz,M1-L,VIP-L,5.0,0.0195
iPDC,25Hz,PMd-L,STS-R,7.0,0.0371
iPDC,25Hz,PMd-L,V1-R,8.0,0.0488
iPDC,25Hz,PMd-R,FEF-L,5.0,0.0195
iPDC,25Hz,PMd-R,S1-R,7.0,0.0371
iPDC,25Hz,PMd-R,VIP-L,6.0,0.0273
iPDC,25Hz,PMv-L,VIP-R,3.0,0.0098
iPDC,25Hz,PMv-R,SPOC-R,4.0,0.0137
iPDC,25Hz,POJ-R,M1-L,6.0,0.0273
iPDC,25Hz,POJ-R,VIP-L,8.0,0.0488
iPDC,25Hz,S1-L,SPOC-L,5.0,0.0195
iPDC,25Hz,S1-R,PMd-L,0.0,0.002
iPDC,25Hz,S1-R,POJ-L,3.0,0.0098
iPDC,25Hz,SMA-L,STS-L,8.0,0.0488
iPDC,25Hz,SMA-R,AG-L,8.0,0.0488
iPDC,25Hz,SMA-R,S1-R,4.0,0.0137
iPDC,25Hz,SMA-R,mIPS-R,3.0,0.0098
iPDC,25Hz,SPL-R,SPOC-L,0.0,0.002
iPDC,25Hz,SPL-R,mIPS-R,5.0,0.0195
iPDC,25Hz,SPOC-R,V1-L,8.0,0.0488
iPDC,25Hz,SPOC-R,V3-R,1.0,0.0039
iPDC,25Hz,STS-L,M1-R,8.0,0.0488
iPDC,25Hz,STS-L,SPL-R,8.0,0.0488
iPDC,25Hz,STS-R,V3-L,7.0,0.0371
iPDC,25Hz,V1-L,AG-R,7.0,0.0371
iPDC,25Hz,V1-L,PMv-R,8.0,0.0488
iPDC,25Hz,V1-R,mIPS-L,1.0,0.0039
iPDC,25Hz,V3-L,M1-L,6.0,0.0273
iPDC,25Hz,V3-L,SPOC-R,7.0,0.0371
iPDC,25Hz,V3-R,V3-L,2.0,0.0059
iPDC,25Hz,mIPS-L,FEF-R,3.0,0.0098
iPDC,25Hz,mIPS-L,SPL-R,5.0,0.0195
iPDC,25Hz,mIPS-R,PMd-R,3.0,0.0098
iPDC,25Hz,mIPS-R,POJ-R,8.0,0.0488
iPDC,25Hz,mIPS-R,S1-L,6.0,0.0273
iPDC,25Hz,mIPS-R,VIP-L,1.0,0.0039
