Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,20Hz,V1-R,mIPS-L,2.0,0.0059
iPDC,20Hz,V3-R,V3-L,1.0,0.0039
iPDC,20Hz,VIP-R,V3-R,8.0,0.0488
iPDC,20Hz,mIPS-L,FEF-R,7.0,0.0371
iPDC,20Hz,mIPS-L,M1-R,5.0,0.0195
iPDC,20Hz,mIPS-L,POJ-L,6.0,0.0273
iPDC,20Hz,mIPS-L,SPL-R,6.0,0.0273
iPDC,20Hz,mIPS-L,V1-L,6.0,0.0273
iPDC,20Hz,mIPS-R,AG-L,6.0,0.0273
iPDC,20Hz,mIPS-R,SPOC-L,7.0,0.0371
iPDC,20Hz,mIPS-R,VIP-L,3.0,0.0098
iPDC,25Hz,AG-L,STS-R,8.0,0.0488
iPDC,25Hz,AG-R,PMv-L,6.0,0.0273
iPDC,25Hz,AG-R,SPOC-R,6.0,0.0273
iPDC,25Hz,FEF-L,M1-R,8.0,0.0488
iPDC,25Hz,FEF-L,SMA-L,7.0,0.0371
iPDC,25Hz,FEF-L,SMA-R,6.0,0.0273
iPDC,25Hz,FEF-L,mIPS-R,1.0,0.0039
iPDC,25Hz,FEF-R,PMv-R,7.0,0.0371
iPDC,25Hz,IPL-L,FEF-R,8.0,0.0488
iPDC,25Hz,PMd-R,FEF-L,6.0,0.0273
iPDC,25Hz,PMd-R,S1-L,8.0,0.0488
iPDC,25Hz,PMv-L,PMd-L,8.0,0.0488
iPDC,25Hz,S1-R,FEF-L,8.0,0.0488
iPDC,25Hz,SMA-L,FEF-L,6.0,0.0273
iPDC,25Hz,SMA-L,S1-L,7.0,0.0371
iPDC,25Hz,SMA-L,STS-L,6.0,0.0273
iPDC,25Hz,SMA-R,IPL-L,8.0,0.0488
iPDC,25Hz,SMA-R,PMv-L,6.0,0.0273
iPDC,25Hz,SMA-R,S1-R,3.0,0.0098
iPDC,25Hz,SPL-L,mIPS-R,5.0,0.0195
iPDC,25Hz,SPL-R,SMA-R,6.0,0.0273
iPDC,25Hz,SPL-R,SPOC-L,6.0,0.0273
iPDC,25Hz,SPOC-R,V1-L,5.0,0.0195
iPDC,25Hz,SPOC-R,V3-R,2.0,0.0059
iPDC,25Hz,STS-L,SPL-R,7.0,0.0371
iPDC,25Hz,STS-R,SMA-R,3.0,0.0098
iPDC,25Hz,V1-L,AG-L,8.0,0.0488
iPDC,25Hz,V1-L,M1-L,3.0,0.0098
iPDC,25Hz,V1-L,M1-R,4.0,0.0137
iPDC,25Hz,V1-L,VIP-L,6.0,0.0273
iPDC,25Hz,V1-L,VIP-R,3.0,0.0098
iPDC,25Hz,V1-R,mIPS-L,4.0,0.0137
iPDC,25Hz,V3-R,S1-R,8.0,0.0488
iPDC,25Hz,V3-R,V3-L,0.0,0.002
iPDC,25Hz,VIP-L,SMA-R,8.0,0.0488
iPDC,25Hz,VIP-R,V3-R,8.0,0.0488
iPDC,25Hz,mIPS-L,SPL-R,5.0,0.0195
iPDC,25Hz,mIPS-L,V1-L,2.0,0.0059
iPDC,25Hz,mIPS-R,AG-L,8.0,0.0488
iPDC,25Hz,mIPS-R,VIP-L,2.0,0.0059
