Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,20Hz,IPL-L,FEF-R,7.0,0.0371
gPDC,20Hz,IPL-R,SPL-L,4.0,0.0137
gPDC,20Hz,IPL-R,mIPS-L,7.0,0.0371
gPDC,20Hz,M1-L,VIP-L,7.0,0.0371
gPDC,20Hz,PMd-R,FEF-L,7.0,0.0371
gPDC,20Hz,POJ-L,S1-R,8.0,0.0488
gPDC,20Hz,POJ-R,PMd-R,4.0,0.0137
gPDC,20Hz,POJ-R,POJ-L,7.0,0.0371
gPDC,20Hz,S1-R,PMd-L,7.0,0.0371
gPDC,20Hz,S1-R,SMA-L,8.0,0.0488
gPDC,20Hz,S1-R,STS-L,7.0,0.0371
gPDC,20Hz,SMA-L,STS-L,7.0,0.0371
gPDC,20Hz,SMA-R,FEF-R,8.0,0.0488
gPDC,20Hz,SPL-L,mIPS-R,8.0,0.0488
gPDC,20Hz,SPL-R,mIPS-R,4.0,0.0137
gPDC,20Hz,SPOC-R,V3-R,5.0,0.0195
gPDC,20Hz,STS-R,POJ-L,8.0,0.0488
gPDC,20Hz,STS-R,SMA-R,3.0,0.0098
gPDC,20Hz,V1-L,AG-L,5.0,0.0195
gPDC,20Hz,V1-L,AG-R,6.0,0.0273
gPDC,20Hz,V1-L,M1-L,0.0,0.002
gPDC,20Hz,V1-L,M1-R,2.0,0.0059
gPDC,20Hz,V1-L,VIP-L,3.0,0.0098
gPDC,20Hz,V1-L,VIP-R,5.0,0.0195
gPDC,20Hz,V1-R,M1-R,7.0,0.0371
gPDC,20Hz,V3-R,V1-L,7.0,0.0371
gPDC,20Hz,V3-R,V3-L,2.0,0.0059
gPDC,20Hz,VIP-R,STS-R,6.0,0.0273
gPDC,20Hz,VIP-R,V3-R,3.0,0.0098
gPDC,20Hz,mIPS-L,M1-L,6.0,0.0273
gPDC,20Hz,mIPS-L,M1-R,4.0,0.0137
gPDC,20Hz,mIPS-R,AG-L,6.0,0.0273
gPDC,20Hz,mIPS-R,FEF-L,6.0,0.0273
gPDC,20Hz,mIPS-R,PMd-R,6.0,0.0273
gPDC,20Hz,mIPS-R,VIP-L,0.0,0.002
gPDC,25Hz,AG-R,PMv-L,8.0,0.0488
gPDC,25Hz,AG-R,S1-L,8.0,0.0488
gPDC,25Hz,FEF-L,M1-R,1.0,0.0039
gPDC,25Hz,FEF-L,SMA-L,6.0,0.0273
gPDC,25Hz,FEF-L,SMA-R,8.0,0.0488
gPDC,25Hz,FEF-L,mIPS-R,6.0,0.0273
gPDC,25Hz,IPL-L,FEF-R,5.0,0.0195
gPDC,25Hz,IPL-R,SPL-L,7.0,0.0371
gPDC,25Hz,IPL-R,mIPS-L,7.0,0.0371
gPDC,25Hz,M1-L,VIP-L,6.0,0.0273
gPDC,25Hz,PMd-R,FEF-L,7.0,0.0371
gPDC,25Hz,PMd-R,S1-L,8.0,0.0488
gPDC,25Hz,PMv-L,PMd-L,5.0,0.0195
gPDC,25Hz,POJ-L,M1-L,7.0,0.0371
gPDC,25Hz,POJ-L,S1-R,8.0,0.0488
gPDC,25Hz,POJ-R,PMd-R,6.0,0.0273
gPDC,25Hz,S1-R,FEF-L,8.0,0.0488
gPDC,25Hz,S1-R,PMd-L,7.0,0.0371
gPDC,25Hz,SMA-L,STS-L,6.0,0.0273
gPDC,25Hz,SMA-R,FEF-R,8.0,0.0488
gPDC,25Hz,SPL-R,SMA-L,8.0,0.0488
gPDC,25Hz,SPL-R,SPOC-L,8.0,0.0488
gPDC,25Hz,SPL-R,mIPS-R,4.0,0.0137
gPDC,25Hz,SPOC-L,V3-R,8.0,0.0488
gPDC,25Hz,SPOC-R,V1-L,8.0,0.0488
gPDC,25Hz,SPOC-R,V3-R,6.0,0.0273
gPDC,25Hz,STS-R,SMA-R,3.0,0.0098
gPDC,25Hz,V1-L,AG-L,4.0,0.0137
gPDC,25Hz,V1-L,AG-R,5.0,0.0195
gPDC,25Hz,V1-L,M1-L,0.0,0.002
gPDC,25Hz,V1-L,M1-R,3.0,0.0098
gPDC,25Hz,V1-L,SMA-L,4.0,0.0137
gPDC,25Hz,V1-L,V1-R,7.0,0.0371
gPDC,25Hz,V1-L,VIP-L,3.0,0.0098
gPDC,25Hz,V1-L,VIP-R,3.0,0.0098
gPDC,25Hz,V1-R,M1-R,7.0,0.0371
gPDC,25Hz,V3-R,V1-L,6.0,0.0273
gPDC,25Hz,V3-R,V3-L,1.0,0.0039
gPDC,25Hz,VIP-R,STS-R,4.0,0.0137
gPDC,25Hz,VIP-R,V3-R,4.0,0.0137
gPDC,25Hz,mIPS-L,M1-R,5.0,0.0195
gPDC,25Hz,mIPS-R,FEF-L,8.0,0.0488
gPDC,25Hz,mIPS-R,PMd-R,7.0,0.0371
gPDC,25Hz,mIPS-R,SPOC-L,8.0,0.0488
gPDC,25Hz,mIPS-R,VIP-L,0.0,0.002
