Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,20Hz,STS-R,AG-L,8.0,0.0488
iPDC,20Hz,V1-L,FEF-R,3.0,0.0098
iPDC,20Hz,V1-L,PMd-R,8.0,0.0488
iPDC,20Hz,V1-L,mIPS-L,5.0,0.0195
iPDC,20Hz,V1-R,AG-R,1.0,0.0039
iPDC,20Hz,V3-L,POJ-R,7.0,0.0371
iPDC,20Hz,V3-L,S1-L,6.0,0.0273
iPDC,20Hz,V3-R,AG-R,7.0,0.0371
iPDC,20Hz,V3-R,S1-R,7.0,0.0371
iPDC,20Hz,V3-R,VIP-L,6.0,0.0273
iPDC,20Hz,VIP-L,SPOC-L,4.0,0.0137
iPDC,20Hz,mIPS-L,mIPS-R,6.0,0.0273
iPDC,20Hz,mIPS-R,POJ-R,1.0,0.0039
iPDC,20Hz,mIPS-R,SMA-R,6.0,0.0273
iPDC,20Hz,mIPS-R,STS-R,4.0,0.0137
iPDC,25Hz,AG-L,PMv-L,0.0,0.002
iPDC,25Hz,AG-L,SPL-L,7.0,0.0371
iPDC,25Hz,AG-R,AG-L,4.0,0.0137
iPDC,25Hz,AG-R,FEF-L,7.0,0.0371
iPDC,25Hz,AG-R,M1-R,1.0,0.0039
iPDC,25Hz,FEF-L,AG-L,6.0,0.0273
iPDC,25Hz,FEF-L,FEF-R,8.0,0.0488
iPDC,25Hz,FEF-L,PMv-L,5.0,0.0195
iPDC,25Hz,FEF-L,PMv-R,3.0,0.0098
iPDC,25Hz,FEF-R,SMA-L,3.0,0.0098
iPDC,25Hz,FEF-R,SPOC-L,0.0,0.002
iPDC,25Hz,FEF-R,mIPS-L,8.0,0.0488
iPDC,25Hz,IPL-L,FEF-R,4.0,0.0137
iPDC,25Hz,IPL-L,PMv-R,4.0,0.0137
iPDC,25Hz,IPL-R,S1-R,3.0,0.0098
iPDC,25Hz,M1-L,PMv-L,1.0,0.0039
iPDC,25Hz,M1-L,S1-L,8.0,0.0488
iPDC,25Hz,M1-L,S1-R,7.0,0.0371
iPDC,25Hz,M1-R,POJ-L,7.0,0.0371
iPDC,25Hz,M1-R,mIPS-L,8.0,0.0488
iPDC,25Hz,M1-R,mIPS-R,6.0,0.0273
iPDC,25Hz,PMd-L,PMv-L,2.0,0.0059
iPDC,25Hz,PMd-L,mIPS-R,5.0,0.0195
iPDC,25Hz,PMv-L,AG-R,8.0,0.0488
iPDC,25Hz,PMv-R,PMd-L,5.0,0.0195
iPDC,25Hz,POJ-L,AG-R,4.0,0.0137
iPDC,25Hz,POJ-L,FEF-L,5.0,0.0195
iPDC,25Hz,POJ-L,SMA-L,6.0,0.0273
iPDC,25Hz,POJ-L,VIP-R,0.0,0.002
iPDC,25Hz,POJ-R,FEF-R,6.0,0.0273
iPDC,25Hz,S1-L,FEF-R,3.0,0.0098
iPDC,25Hz,S1-L,STS-L,4.0,0.0137
iPDC,25Hz,S1-R,VIP-R,3.0,0.0098
iPDC,25Hz,SMA-L,AG-L,5.0,0.0195
iPDC,25Hz,SMA-L,M1-L,7.0,0.0371
iPDC,25Hz,SMA-L,mIPS-R,8.0,0.0488
iPDC,25Hz,SPL-L,M1-L,5.0,0.0195
iPDC,25Hz,SPL-L,SPOC-R,0.0,0.002
iPDC,25Hz,SPL-R,POJ-L,2.0,0.0059
iPDC,25Hz,SPOC-L,FEF-R,3.0,0.0098
iPDC,25Hz,SPOC-R,IPL-L,1.0,0.0039
iPDC,25Hz,SPOC-R,M1-L,7.0,0.0371
iPDC,25Hz,SPOC-R,PMv-L,0.0,0.002
iPDC,25Hz,SPOC-R,SPL-R,3.0,0.0098
iPDC,25Hz,STS-L,AG-L,8.0,0.0488
iPDC,25Hz,STS-L,SMA-R,4.0,0.0137
iPDC,25Hz,V1-L,FEF-R,5.0,0.0195
iPDC,25Hz,V1-L,mIPS-L,7.0,0.0371
iPDC,25Hz,V1-R,AG-R,5.0,0.0195
iPDC,25Hz,V1-R,POJ-R,7.0,0.0371
iPDC,25Hz,V3-L,POJ-R,8.0,0.0488
iPDC,25Hz,V3-L,S1-L,6.0,0.0273
iPDC,25Hz,V3-R,AG-R,8.0,0.0488
iPDC,25Hz,V3-R,FEF-L,8.0,0.0488
iPDC,25Hz,VIP-L,PMv-L,8.0,0.0488
iPDC,25Hz,VIP-L,SPOC-L,5.0,0.0195
iPDC,25Hz,VIP-L,SPOC-R,7.0,0.0371
iPDC,25Hz,mIPS-L,mIPS-R,6.0,0.0273
iPDC,25Hz,mIPS-R,IPL-L,8.0,0.0488
iPDC,25Hz,mIPS-R,POJ-R,3.0,0.0098
iPDC,25Hz,mIPS-R,SMA-R,8.0,0.0488
iPDC,25Hz,mIPS-R,STS-R,1.0,0.0039
